id,informality,iterations,jobSeekingNumber,jobSimilarityHierarchy,jobsNumber,perceivedInformalityCoef,replication,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,unemployment,unemploymentShare,workPermitShare,workersNumber,openmole$experiment
69,0.42233270395260747,500,20,1.0,200,5.0,-7339721835789240984,10.0,5.0,proximity,0.20521912350597607,0.25,0.5,100,700
69,0.5994025375084923,500,20,1.0,200,5.0,5754619693664338975,10.0,5.0,proximity,0.21318725099601588,0.25,0.5,100,701
70,0.9152987207867888,500,20,5.0,200,5.0,8586810341444949411,-10.0,1.0,proximity,0.2029482071713147,0.25,0.5,100,702
70,0.8801245072031991,500,20,5.0,200,5.0,-3255796478047096235,-10.0,1.0,proximity,0.20498007968127482,0.25,0.5,100,704
70,0.5446373840286387,500,20,5.0,200,5.0,-6366647016909431692,-10.0,1.0,proximity,0.19952191235059757,0.25,0.5,100,703
70,0.9488423910836745,500,20,5.0,200,5.0,-5537790666499203620,-10.0,1.0,proximity,0.20486055776892437,0.25,0.5,100,705
70,0.9848688602717312,500,20,5.0,200,5.0,7890055601536067181,-10.0,1.0,proximity,0.1934262948207172,0.25,0.5,100,706
70,0.5656189523998981,500,20,5.0,200,5.0,4815683874459552463,-10.0,1.0,proximity,0.19868525896414324,0.25,0.5,100,707
70,0.6890600238128305,500,20,5.0,200,5.0,8427266067496107413,-10.0,1.0,proximity,0.21199203187250995,0.25,0.5,100,708
70,0.6813205138164492,500,20,5.0,200,5.0,-7557990703573547324,-10.0,1.0,proximity,0.1932669322709163,0.25,0.5,100,709
70,0.5884916666375277,500,20,5.0,200,5.0,8315761191911405508,-10.0,1.0,proximity,0.20139442231075694,0.25,0.5,100,710
70,0.5744083983494099,500,20,5.0,200,5.0,827548884379242923,-10.0,1.0,proximity,0.20701195219123503,0.25,0.5,100,711
71,0.5917026253366678,500,20,5.0,200,5.0,1583945117404170904,-10.0,5.0,proximity,0.20250996015936257,0.25,0.5,100,712
71,0.5861689952297165,500,20,5.0,200,5.0,-5876434648966258437,-10.0,5.0,proximity,0.19745019920318732,0.25,0.5,100,714
71,0.4969995523257954,500,20,5.0,200,5.0,7748578144744682856,-10.0,5.0,proximity,0.1780478087649401,0.25,0.5,100,713
71,0.6429604928403818,500,20,5.0,200,5.0,-403733437478734822,-10.0,5.0,proximity,0.19804780876494016,0.25,0.5,100,715
71,0.5688111042954457,500,20,5.0,200,5.0,403605597971270825,-10.0,5.0,proximity,0.1919521912350597,0.25,0.5,100,716
71,0.645810093031903,500,20,5.0,200,5.0,6049974916520946156,-10.0,5.0,proximity,0.1875298804780877,0.25,0.5,100,717
71,0.371276491158746,500,20,5.0,200,5.0,7937757879018690462,-10.0,5.0,proximity,0.1764541832669323,0.25,0.5,100,718
71,0.5139709820265859,500,20,5.0,200,5.0,1274492266291997662,-10.0,5.0,proximity,0.1939840637450198,0.25,0.5,100,719
71,0.6010461240724175,500,20,5.0,200,5.0,-8266733884712953451,-10.0,5.0,proximity,0.18741035856573685,0.25,0.5,100,720
71,0.38614211263996817,500,20,5.0,200,5.0,-1174787353299992307,-10.0,5.0,proximity,0.21673306772908366,0.25,0.5,100,721
72,0.7449345272477882,500,20,5.0,200,5.0,3734553287098970440,-5.0,1.0,proximity,0.1988446215139443,0.25,0.5,100,722
72,0.16576253644138556,500,20,5.0,200,5.0,-3023176753198066214,-5.0,1.0,proximity,0.19486055776892414,0.25,0.5,100,723
72,0.1739144328042184,500,20,5.0,200,5.0,-3694684812462989393,-5.0,1.0,proximity,0.20533864541832667,0.25,0.5,100,724
72,0.18954002402295472,500,20,5.0,200,5.0,579364062184889585,-5.0,1.0,proximity,0.19215139442231072,0.25,0.5,100,725
72,0.21105413333080855,500,20,5.0,200,5.0,4756628689293003439,-5.0,1.0,proximity,0.20000000000000012,0.25,0.5,100,726
72,0.17614937080558443,500,20,5.0,200,5.0,2286266500840779913,-5.0,1.0,proximity,0.20035856573705182,0.25,0.5,100,727
72,0.17706108779356042,500,20,5.0,200,5.0,6761998583515001263,-5.0,1.0,proximity,0.1989641434262948,0.25,0.5,100,728
72,0.1496362742737066,500,20,5.0,200,5.0,-1035919392896373579,-5.0,1.0,proximity,0.21577689243027875,0.25,0.5,100,729
72,0.1777501926976521,500,20,5.0,200,5.0,9159640522674564875,-5.0,1.0,proximity,0.1753784860557769,0.25,0.5,100,730
72,0.16076291343407126,500,20,5.0,200,5.0,8785169312009035185,-5.0,1.0,proximity,0.19147410358565747,0.25,0.5,100,731
73,0.17293480982876094,500,20,5.0,200,5.0,7778842425450713390,-5.0,5.0,proximity,0.19573705179282866,0.25,0.5,100,732
73,0.206077972190373,500,20,5.0,200,5.0,7919713486513086810,-5.0,5.0,proximity,0.2062549800796814,0.25,0.5,100,733
73,0.19910217623509166,500,20,5.0,200,5.0,-2832853531032563237,-5.0,5.0,proximity,0.191195219123506,0.25,0.5,100,735
73,0.19433494480125163,500,20,5.0,200,5.0,-3347532110188712984,-5.0,5.0,proximity,0.20589641434262962,0.25,0.5,100,734
73,0.17452060474269632,500,20,5.0,200,5.0,1250462029977113575,-5.0,5.0,proximity,0.20191235059760962,0.25,0.5,100,736
73,0.16710816384108304,500,20,5.0,200,5.0,3400321260340795007,-5.0,5.0,proximity,0.19792828685258976,0.25,0.5,100,737
73,0.20652390371847432,500,20,5.0,200,5.0,6823615093094389964,-5.0,5.0,proximity,0.21123505976095613,0.25,0.5,100,738
73,0.19711881189740252,500,20,5.0,200,5.0,-6155345951344766990,-5.0,5.0,proximity,0.20334661354581665,0.25,0.5,100,739
73,0.5085702314457159,500,20,5.0,200,5.0,5464309148450140918,-5.0,5.0,proximity,0.20330677290836643,0.25,0.5,100,740
73,0.34818086394418535,500,20,5.0,200,5.0,8310976825597682724,-5.0,5.0,proximity,0.20179282868525883,0.25,0.5,100,741
74,0.13039412336574788,500,20,5.0,200,5.0,6141635494378078446,0.0,1.0,proximity,0.20880478087649393,0.25,0.5,100,742
74,0.12822781959863722,500,20,5.0,200,5.0,6359344800998785003,0.0,1.0,proximity,0.20876494023904382,0.25,0.5,100,743
74,0.13935646405849983,500,20,5.0,200,5.0,1734891792102778187,0.0,1.0,proximity,0.1949402390438247,0.25,0.5,100,744
74,0.18200615079072213,500,20,5.0,200,5.0,-421571110749471478,0.0,1.0,proximity,0.20466135458167314,0.25,0.5,100,745
74,0.1792796847538966,500,20,5.0,200,5.0,-1262503879053295664,0.0,1.0,proximity,0.211792828685259,0.25,0.5,100,746
74,0.573441957753874,500,20,5.0,200,5.0,-1356832594851792495,0.0,1.0,proximity,0.2057370517928287,0.25,0.5,100,747
74,0.13927831355234316,500,20,5.0,200,5.0,-8750125526800983346,0.0,1.0,proximity,0.1912350597609562,0.25,0.5,100,748
74,0.17297320071227615,500,20,5.0,200,5.0,-180347093224217250,0.0,1.0,proximity,0.21358565737051796,0.25,0.5,100,749
74,0.1318478774443053,500,20,5.0,200,5.0,7538803130430604307,0.0,1.0,proximity,0.2164940239043823,0.25,0.5,100,750
74,0.16251936771418424,500,20,5.0,200,5.0,1021037446825138249,0.0,1.0,proximity,0.19322709163346619,0.25,0.5,100,751
75,0.16030875093230912,500,20,5.0,200,5.0,7283292114923356276,0.0,5.0,proximity,0.21848605577689248,0.25,0.5,100,752
75,0.12030283771865861,500,20,5.0,200,5.0,7072320429412630706,0.0,5.0,proximity,0.1932669322709163,0.25,0.5,100,753
75,0.14782439851846638,500,20,5.0,200,5.0,2159677048071111709,0.0,5.0,proximity,0.21382470119521896,0.25,0.5,100,755
75,0.15750937762995787,500,20,5.0,200,5.0,-3761025602559948509,0.0,5.0,proximity,0.17565737051792824,0.25,0.5,100,754
75,0.7114883462631303,500,20,5.0,200,5.0,4530218097701422885,0.0,5.0,proximity,0.1978087649402391,0.25,0.5,100,756
75,0.3622083361869631,500,20,5.0,200,5.0,-2907504735559101530,0.0,5.0,proximity,0.20780876494023906,0.25,0.5,100,757
75,0.17800715144174947,500,20,5.0,200,5.0,-6547194608582034380,0.0,5.0,proximity,0.1905577689243028,0.25,0.5,100,758
75,0.15959695846545996,500,20,5.0,200,5.0,-8339177383470318121,0.0,5.0,proximity,0.19637450199203188,0.25,0.5,100,760
75,0.12827086849334893,500,20,5.0,200,5.0,-1682341170126361241,0.0,5.0,proximity,0.19175298804780877,0.25,0.5,100,759
75,0.1087917889828431,500,20,5.0,200,5.0,-4336319817223020724,0.0,5.0,proximity,0.2033067729083666,0.25,0.5,100,761
76,0.4727336731317977,500,20,5.0,200,5.0,5207436117537438883,5.0,1.0,proximity,0.21904382470119518,0.25,0.5,100,762
76,0.5240204163721459,500,20,5.0,200,5.0,-7860258944420365389,5.0,1.0,proximity,0.2012350597609561,0.25,0.5,100,763
76,0.4532043583929291,500,20,5.0,200,5.0,603540607736270500,5.0,1.0,proximity,0.20227091633466135,0.25,0.5,100,764
76,0.592587154838514,500,20,5.0,200,5.0,5587112388706953373,5.0,1.0,proximity,0.20880478087649376,0.25,0.5,100,765
76,0.40527987121241016,500,20,5.0,200,5.0,5943943767022591201,5.0,1.0,proximity,0.19585657370517917,0.25,0.5,100,766
76,0.4804096634983241,500,20,5.0,200,5.0,-2488408799576155762,5.0,1.0,proximity,0.20199203187251003,0.25,0.5,100,767
76,0.572608535638,500,20,5.0,200,5.0,3505862928246574662,5.0,1.0,proximity,0.2122709163346614,0.25,0.5,100,768
76,0.7503477549558469,500,20,5.0,200,5.0,-2944406900136260493,5.0,1.0,proximity,0.20402390438247034,0.25,0.5,100,769
76,0.4533461247881267,500,20,5.0,200,5.0,8905677123043504133,5.0,1.0,proximity,0.18613545816733065,0.25,0.5,100,770
76,0.509122355572112,500,20,5.0,200,5.0,2569899957186330753,5.0,1.0,proximity,0.19872509960159365,0.25,0.5,100,771
77,0.5036295083060817,500,20,5.0,200,5.0,6465228699834128010,5.0,5.0,proximity,0.1953784860557767,0.25,0.5,100,772
77,0.4152565308705126,500,20,5.0,200,5.0,3437152399290899033,5.0,5.0,proximity,0.21976095617529884,0.25,0.5,100,773
77,0.517647839812678,500,20,5.0,200,5.0,-8982556818989027215,5.0,5.0,proximity,0.21796812749003977,0.25,0.5,100,775
77,0.5154728844957855,500,20,5.0,200,5.0,5305526803380147016,5.0,5.0,proximity,0.19677290836653383,0.25,0.5,100,774
77,0.3683030082356346,500,20,5.0,200,5.0,-957270755396203500,5.0,5.0,proximity,0.2050597609561753,0.25,0.5,100,776
77,0.6500024682763875,500,20,5.0,200,5.0,1449507299088812232,5.0,5.0,proximity,0.1913944223107571,0.25,0.5,100,777
77,0.503209126860814,500,20,5.0,200,5.0,-5982887631538358342,5.0,5.0,proximity,0.1941434262948207,0.25,0.5,100,778
77,0.5468070312649475,500,20,5.0,200,5.0,4956715523074004245,5.0,5.0,proximity,0.20908366533864545,0.25,0.5,100,779
77,0.7030243494604052,500,20,5.0,200,5.0,9112619403222445494,5.0,5.0,proximity,0.20948207171314748,0.25,0.5,100,780
77,0.45924124144333495,500,20,5.0,200,5.0,-2781615776236297125,5.0,5.0,proximity,0.2012350597609559,0.25,0.5,100,781
78,0.5375435935075739,500,20,5.0,200,5.0,-1388125229989339563,10.0,1.0,proximity,0.19350597609561762,0.25,0.5,100,782
78,0.34814261248548545,500,20,5.0,200,5.0,7747081504433686843,10.0,1.0,proximity,0.21852589641434253,0.25,0.5,100,783
78,0.41309803336598994,500,20,5.0,200,5.0,-8314658429353608367,10.0,1.0,proximity,0.20079681274900404,0.25,0.5,100,784
78,0.40292409318299577,500,20,5.0,200,5.0,-5492591920474525372,10.0,1.0,proximity,0.20693227091633437,0.25,0.5,100,785
78,0.5334875004495332,500,20,5.0,200,5.0,2864226602232786116,10.0,1.0,proximity,0.19729083665338634,0.25,0.5,100,786
78,0.49696128852797794,500,20,5.0,200,5.0,-8797659838162593953,10.0,1.0,proximity,0.21015936254980075,0.25,0.5,100,787
78,0.5643414449601585,500,20,5.0,200,5.0,8180954996775725884,10.0,1.0,proximity,0.20362549800796814,0.25,0.5,100,788
78,0.5952691532239385,500,20,5.0,200,5.0,7334079450386392388,10.0,1.0,proximity,0.21227091633466136,0.25,0.5,100,789
78,0.4555755289902356,500,20,5.0,200,5.0,-3990304811151910125,10.0,1.0,proximity,0.18772908366533864,0.25,0.5,100,790
78,0.4064296248678726,500,20,5.0,200,5.0,-3149977929650801830,10.0,1.0,proximity,0.2066932270916335,0.25,0.5,100,791
79,0.5628430015937952,500,20,5.0,200,5.0,8861541963522493719,10.0,5.0,proximity,0.19725099601593638,0.25,0.5,100,792
79,0.41032229361189987,500,20,5.0,200,5.0,-6304004308916455133,10.0,5.0,proximity,0.21764940239043834,0.25,0.5,100,793
79,0.443841241873869,500,20,5.0,200,5.0,-150292519364388232,10.0,5.0,proximity,0.1929482071713148,0.25,0.5,100,795
79,0.4070367241596756,500,20,5.0,200,5.0,-8367242882563032234,10.0,5.0,proximity,0.1949402390438246,0.25,0.5,100,794
79,0.6539419341000645,500,20,5.0,200,5.0,-3077003135475779445,10.0,5.0,proximity,0.18633466135458163,0.25,0.5,100,796
79,0.5644727929318442,500,20,5.0,200,5.0,3479243987645313138,10.0,5.0,proximity,0.19968127490039833,0.25,0.5,100,797
79,0.47438476473148683,500,20,5.0,200,5.0,6967617069861959347,10.0,5.0,proximity,0.18035856573705175,0.25,0.5,100,798
79,0.4592855864785965,500,20,5.0,200,5.0,6015193159937959658,10.0,5.0,proximity,0.19127490039840636,0.25,0.5,100,799
79,0.43073175690127535,500,20,5.0,200,5.0,-5142186766429352707,10.0,5.0,proximity,0.18438247011952177,0.25,0.5,100,800
79,0.3998472298875264,500,20,5.0,200,5.0,2718043723332197016,10.0,5.0,proximity,0.18788844621513934,0.25,0.5,100,801
80,0.580029955266316,500,20,1.0,200,10.0,8692637180616866467,-10.0,1.0,proximity,0.18505976095617532,0.25,0.5,100,802
80,0.7004433634509452,500,20,1.0,200,10.0,1177342183381299291,-10.0,1.0,proximity,0.20888446215139436,0.25,0.5,100,804
80,0.5659041045023137,500,20,1.0,200,10.0,4673161032855264202,-10.0,1.0,proximity,0.19330677290836662,0.25,0.5,100,803
80,0.45521114607929314,500,20,1.0,200,10.0,-7766181026773726417,-10.0,1.0,proximity,0.22119521912350584,0.25,0.5,100,806
80,0.5751511743703613,500,20,1.0,200,10.0,2560496588775058488,-10.0,1.0,proximity,0.20968127490039845,0.25,0.5,100,805
80,0.9700566780748439,500,20,1.0,200,10.0,729116778842148464,-10.0,1.0,proximity,0.21151394422310754,0.25,0.5,100,808
80,0.593652284576469,500,20,1.0,200,10.0,-561902772022899281,-10.0,1.0,proximity,0.21868525896414337,0.25,0.5,100,807
80,0.6452101190695246,500,20,1.0,200,10.0,-5071824719789761673,-10.0,1.0,proximity,0.21318725099601601,0.25,0.5,100,809
80,0.5635235414686848,500,20,1.0,200,10.0,6068725631577571002,-10.0,1.0,proximity,0.19948207171314744,0.25,0.5,100,810
80,0.9387079478089233,500,20,1.0,200,10.0,681316647861184320,-10.0,1.0,proximity,0.1875298804780874,0.25,0.5,100,811
81,0.46297239307121363,500,20,1.0,200,10.0,1471877447486593448,-10.0,5.0,proximity,0.20374501992031857,0.25,0.5,100,812
81,0.6174687608001228,500,20,1.0,200,10.0,-6655400635077241858,-10.0,5.0,proximity,0.20681274900398405,0.25,0.5,100,813
81,0.6389224077062556,500,20,1.0,200,10.0,-8606867755000595408,-10.0,5.0,proximity,0.18354581673306772,0.25,0.5,100,814
81,0.48876518742880104,500,20,1.0,200,10.0,-8641570260020232270,-10.0,5.0,proximity,0.2039442231075697,0.25,0.5,100,815
81,0.48948048927946597,500,20,1.0,200,10.0,1118037617075598007,-10.0,5.0,proximity,0.198167330677291,0.25,0.5,100,816
81,0.6196658049517058,500,20,1.0,200,10.0,-827487546949172222,-10.0,5.0,proximity,0.17968127490039826,0.25,0.5,100,817
81,0.5744493441653916,500,20,1.0,200,10.0,8033169716219012955,-10.0,5.0,proximity,0.19322709163346616,0.25,0.5,100,818
81,0.5182414825520676,500,20,1.0,200,10.0,5311081418601894841,-10.0,5.0,proximity,0.17163346613545816,0.25,0.5,100,819
81,0.6430403238360194,500,20,1.0,200,10.0,4166713782339346753,-10.0,5.0,proximity,0.20470119521912342,0.25,0.5,100,820
81,0.3964147001853833,500,20,1.0,200,10.0,-1793308100944718548,-10.0,5.0,proximity,0.19338645418326683,0.25,0.5,100,821
82,0.2653307397917616,500,20,1.0,200,10.0,7126960573747643336,-5.0,1.0,proximity,0.20175298804780878,0.25,0.5,100,822
82,0.19382218250566194,500,20,1.0,200,10.0,-8112187138072640675,-5.0,1.0,proximity,0.19812749003984054,0.25,0.5,100,824
82,0.22090576921242086,500,20,1.0,200,10.0,-8213393675585730618,-5.0,1.0,proximity,0.2022310756972111,0.25,0.5,100,823
82,0.18693646155072774,500,20,1.0,200,10.0,2967361878470120522,-5.0,1.0,proximity,0.20613545816733056,0.25,0.5,100,825
82,0.17593213041235464,500,20,1.0,200,10.0,1031321439352425934,-5.0,1.0,proximity,0.21737051792828688,0.25,0.5,100,826
82,0.2291793047515787,500,20,1.0,200,10.0,-7051483706728860432,-5.0,1.0,proximity,0.20370517928286858,0.25,0.5,100,828
82,0.20034849372547353,500,20,1.0,200,10.0,-2818763219632348399,-5.0,1.0,proximity,0.19378486055776895,0.25,0.5,100,827
82,0.2387582054036808,500,20,1.0,200,10.0,-6814030622521441942,-5.0,1.0,proximity,0.1778486055776894,0.25,0.5,100,829
82,0.2211011796166871,500,20,1.0,200,10.0,-4224418201251928426,-5.0,1.0,proximity,0.19191235059760958,0.25,0.5,100,830
82,0.23310387031549942,500,20,1.0,200,10.0,-7556725944604861158,-5.0,1.0,proximity,0.2110756972111551,0.25,0.5,100,831
83,0.2787707797471414,500,20,1.0,200,10.0,5475162885728968426,-5.0,5.0,proximity,0.18601593625497992,0.25,0.5,100,832
83,0.23400934217325384,500,20,1.0,200,10.0,6880845009389564408,-5.0,5.0,proximity,0.2015139442231075,0.25,0.5,100,833
83,0.2425272101206701,500,20,1.0,200,10.0,8223756318699302425,-5.0,5.0,proximity,0.20231075697211154,0.25,0.5,100,834
83,0.4586528676235234,500,20,1.0,200,10.0,1496249672064242003,-5.0,5.0,proximity,0.19884462151394428,0.25,0.5,100,835
83,0.2581398773417111,500,20,1.0,200,10.0,-6038327554574135959,-5.0,5.0,proximity,0.18326693227091634,0.25,0.5,100,836
83,0.21750420187804811,500,20,1.0,200,10.0,1978994779915313458,-5.0,5.0,proximity,0.19741035856573705,0.25,0.5,100,837
83,0.2400839171695507,500,20,1.0,200,10.0,-5389002738256269624,-5.0,5.0,proximity,0.20318725099601595,0.25,0.5,100,838
83,0.22385422660817267,500,20,1.0,200,10.0,7146393883061144252,-5.0,5.0,proximity,0.2102788844621516,0.25,0.5,100,839
83,0.24609253886235608,500,20,1.0,200,10.0,-7700969407700210203,-5.0,5.0,proximity,0.21223107569721114,0.25,0.5,100,840
83,0.31544049224173776,500,20,1.0,200,10.0,-1014930770287425883,-5.0,5.0,proximity,0.1978087649402391,0.25,0.5,100,841
84,0.7516857029654682,500,20,1.0,200,10.0,2620725025676458271,0.0,1.0,proximity,0.19737051792828678,0.25,0.5,100,842
84,0.1398575789882871,500,20,1.0,200,10.0,-5901088214852389405,0.0,1.0,proximity,0.19501992031872523,0.25,0.5,100,843
84,0.1531149930748385,500,20,1.0,200,10.0,-9202186253687817696,0.0,1.0,proximity,0.20322709163346622,0.25,0.5,100,844
84,0.16140234134712278,500,20,1.0,200,10.0,-124252134630775531,0.0,1.0,proximity,0.20816733067729087,0.25,0.5,100,845
84,0.15894607972917976,500,20,1.0,200,10.0,1774258313546525648,0.0,1.0,proximity,0.18749003984063758,0.25,0.5,100,846
84,0.6518829052618347,500,20,1.0,200,10.0,-4845492996700575687,0.0,1.0,proximity,0.19920318725099614,0.25,0.5,100,847
84,0.15932653191510968,500,20,1.0,200,10.0,-3408739389810481710,0.0,1.0,proximity,0.20577689243027883,0.25,0.5,100,848
84,0.15205671476537172,500,20,1.0,200,10.0,-526500913894490320,0.0,1.0,proximity,0.17621513944223094,0.25,0.5,100,849
84,0.1908663080224384,500,20,1.0,200,10.0,-5534855666919826529,0.0,1.0,proximity,0.21430278884462148,0.25,0.5,100,850
84,0.11864428003989301,500,20,1.0,200,10.0,-8077222855539346677,0.0,1.0,proximity,0.20151394422310748,0.25,0.5,100,851
85,0.09099725428354993,500,20,1.0,200,10.0,-8231578988981475034,0.0,5.0,proximity,0.201792828685259,0.25,0.5,100,852
85,0.13010851597877016,500,20,1.0,200,10.0,1953284118929652532,0.0,5.0,proximity,0.19207171314741034,0.25,0.5,100,854
85,0.5596261806409356,500,20,1.0,200,10.0,6293606421821421029,0.0,5.0,proximity,0.18665338645418328,0.25,0.5,100,853
85,0.17970778499817439,500,20,1.0,200,10.0,-8744246898402861727,0.0,5.0,proximity,0.197011952191235,0.25,0.5,100,855
85,0.17826717791335037,500,20,1.0,200,10.0,3348227348316210856,0.0,5.0,proximity,0.2103585657370517,0.25,0.5,100,856
85,0.6434347709709619,500,20,1.0,200,10.0,-5385964790533322179,0.0,5.0,proximity,0.18354581673306766,0.25,0.5,100,857
85,0.16777754210904483,500,20,1.0,200,10.0,-2887475030772757159,0.0,5.0,proximity,0.19354581673306775,0.25,0.5,100,858
85,0.16895020467212374,500,20,1.0,200,10.0,-1456787186077947882,0.0,5.0,proximity,0.19235059760956177,0.25,0.5,100,859
85,0.16953081549740662,500,20,1.0,200,10.0,5803804016770063904,0.0,5.0,proximity,0.17187250996015938,0.25,0.5,100,860
85,0.45447022922687447,500,20,1.0,200,10.0,2002950975938639018,0.0,5.0,proximity,0.21047808764940248,0.25,0.5,100,861
86,0.6144606534902969,500,20,1.0,200,10.0,3412935672383151930,5.0,1.0,proximity,0.2070916334661355,0.25,0.5,100,862
86,0.4090645646762947,500,20,1.0,200,10.0,6902639919135300221,5.0,1.0,proximity,0.2057370517928287,0.25,0.5,100,864
86,0.39943765399971765,500,20,1.0,200,10.0,6193689976033451958,5.0,1.0,proximity,0.2034661354581673,0.25,0.5,100,863
86,0.6079330926444659,500,20,1.0,200,10.0,-8220116385413096428,5.0,1.0,proximity,0.21219123505976087,0.25,0.5,100,865
86,0.4055425346370498,500,20,1.0,200,10.0,-1718731826963660076,5.0,1.0,proximity,0.2079282868525898,0.25,0.5,100,867
86,0.5506303258481536,500,20,1.0,200,10.0,5797097134427005232,5.0,1.0,proximity,0.19414342629482065,0.25,0.5,100,866
86,0.42860122500096975,500,20,1.0,200,10.0,-8705910055500559696,5.0,1.0,proximity,0.19944223107569706,0.25,0.5,100,868
86,0.5102121319708666,500,20,1.0,200,10.0,2121607442534985704,5.0,1.0,proximity,0.18059760956175291,0.25,0.5,100,869
86,0.4470559654819302,500,20,1.0,200,10.0,-36528388828549083,5.0,1.0,proximity,0.18992031872509957,0.25,0.5,100,870
86,0.4539645172372585,500,20,1.0,200,10.0,-4020482394793328519,5.0,1.0,proximity,0.20083665338645423,0.25,0.5,100,871
87,0.5707960346363732,500,20,1.0,200,10.0,-4571313353580754883,5.0,5.0,proximity,0.2056573705179282,0.25,0.5,100,872
87,0.3216585220627817,500,20,1.0,200,10.0,7867787839920102937,5.0,5.0,proximity,0.20629482071713154,0.25,0.5,100,873
87,0.556960008316084,500,20,1.0,200,10.0,-6429629544187202758,5.0,5.0,proximity,0.18243027888446206,0.25,0.5,100,874
87,0.3053108983854074,500,20,1.0,200,10.0,5321188844960115330,5.0,5.0,proximity,0.1984063745019921,0.25,0.5,100,876
